product_id,category_id,unit_of_measure,unit_cost_rwf,selling_price_rwf,product_status,reorder_point_units,lead_time_buffer_days,movement_type,quantity_ordered_units,quantity_fulfilled_units,remaining_stock_units,order_id,customer_id,region,lost_sale_qty_units,po_id,supplier_id,transaction_date,landed_cost_rwf
HUB-URE-161,Fertilizers,Bag (50kg),28818,38740,sold,842,7,Sale,69,69,15789,ec421889,AGRO-DEALER-89,Musanze,0,PO-INTL-14715,Agrotech,2/25/2026 19:00,37463
HUB-DIT-107,Pesticides,Bottle (1L/500ml),10802,12462,sold,961,40,Sale,78,78,27040,80ecee3f,AGRO-DEALER-55,Gasabo,0,PO-INTL-67399,ETG Rwanda,2/25/2026 22:00,14043
HUB-PIC-105,Equipment,Unit (Piece),24637,29505,sold,1041,37,Sale,25,25,37204,656d1156,AGRO-DEALER-191,Rubavu,0,PO-INTL-42050,Yalla Yalla Ltd,2/26/2026 0:00,32028
HUB-DAP-936,Fertilizers,Bag (50kg),29716,39332,sold,1009,18,Sale,59,59,24242,0fd62a2f,AGRO-DEALER-73,Huye,0,PO-INTL-98627,ETG Rwanda,2/26/2026 9:00,38631
HUB-ROC-692,Pesticides,Bottle (1L/500ml),9586,12896,sold,512,41,Sale,46,46,35580,efefdfee,AGRO-DEALER-134,Musanze,0,PO-INTL-87904,ETG Rwanda,2/26/2026 15:00,12462
HUB-CLI-448,Seeds,Packet (2kg-5kg),24447,30056,sold,1060,35,Sale,12,12,19709,e559736a,AGRO-DEALER-34,Rubavu,0,PO-INTL-86992,Bakhresa Group,2/26/2026 20:00,31781
HUB-HYB-408,Seeds,Packet (2kg-5kg),5285,6978,sold,777,7,Sale,43,43,17941,d2c5b04d,AGRO-DEALER-189,Musanze,0,PO-INTL-75039,Bakhresa Group,2/27/2026 7:00,6870
HUB-PIC-375,Equipment,Unit (Piece),7118,9245,sold,863,41,Sale,90,90,37114,2927255a,AGRO-DEALER-130,Gasabo,0,PO-INTL-85730,Bakhresa Group,2/27/2026 13:00,9253
HUB-DAP-756,Fertilizers,Bag (50kg),40145,54032,sold,582,8,Sale,95,95,24147,ac767f59,AGRO-DEALER-104,Huye,0,PO-INTL-55797,Bakhresa Group,2/27/2026 15:00,52188
HUB-URE-800,Fertilizers,Bag (50kg),22967,30358,sold,689,31,Sale,51,51,15738,3b094761,AGRO-DEALER-131,Gasabo,0,PO-INTL-44635,Yalla Yalla Ltd,2/27/2026 22:00,29857
HUB-KNA-246,Equipment,Unit (Piece),18964,22579,sold,1187,44,Sale,50,50,31406,79772373,AGRO-DEALER-181,Rubavu,0,PO-INTL-71599,Yalla Yalla Ltd,2/28/2026 6:00,24653
HUB-KNA-817,Equipment,Unit (Piece),12148,14868,available,885,44,Adjustment,0,0,31403,795b2d02,AGRO-DEALER-9,Rubavu,0,PO-INTL-87700,Yalla Yalla Ltd,2/28/2026 8:00,15792
HUB-CYP-707,Pesticides,Bottle (1L/500ml),44835,58284,sold,1414,12,Sale,29,29,25705,82673856,AGRO-DEALER-32,Nyagatare,0,PO-INTL-71463,Bakhresa Group,2/28/2026 15:00,58286
HUB-URE-569,Fertilizers,Bag (50kg),24257,29828,sold,922,42,Sale,89,89,15649,11503101,AGRO-DEALER-33,Rubavu,0,PO-INTL-13894,ETG Rwanda,3/1/2026 0:00,31534
HUB-PIC-927,Equipment,Unit (Piece),36841,47365,available,550,16,Purchase,0,0,37709,652c0944,AGRO-DEALER-121,Rubavu,0,PO-INTL-87807,ETG Rwanda,3/1/2026 8:00,47893
HUB-KNA-681,Equipment,Unit (Piece),33460,41638,available,944,21,Adjustment,0,0,31401,e48c2d30,AGRO-DEALER-56,Musanze,0,PO-INTL-47375,Yalla Yalla Ltd,3/1/2026 12:00,43498
HUB-PIC-663,Equipment,Unit (Piece),18702,21609,sold,848,20,Sale,62,62,37647,60f130b2,AGRO-DEALER-181,Nyagatare,0,PO-INTL-91344,Agrotech,3/1/2026 23:00,24313
HUB-KNA-364,Equipment,Unit (Piece),18247,25529,sold,812,39,Sale,25,25,31376,fd37d5cc,AGRO-DEALER-40,Huye,0,PO-INTL-81889,Bakhresa Group,3/2/2026 1:00,23721
HUB-PIC-334,Equipment,Unit (Piece),15631,19988,sold,630,29,Sale,91,91,37556,5aab8044,AGRO-DEALER-158,Rubavu,0,PO-INTL-49935,ETG Rwanda,3/2/2026 5:00,20320
HUB-CLI-655,Seeds,Packet (2kg-5kg),37485,44820,sold,511,21,Sale,67,67,19642,60a9b74c,AGRO-DEALER-8,Gasabo,0,PO-INTL-99761,Yalla Yalla Ltd,3/2/2026 15:00,48730
HUB-KNA-404,Equipment,Unit (Piece),26808,35318,available,844,41,Purchase,0,0,32016,47c45124,AGRO-DEALER-50,Huye,0,PO-INTL-52541,Yalla Yalla Ltd,3/2/2026 20:00,34850
HUB-CLI-965,Seeds,Packet (2kg-5kg),38539,46104,sold,590,17,Sale,90,90,19552,9ededc6e,AGRO-DEALER-95,Musanze,0,PO-INTL-46088,Bakhresa Group,3/3/2026 0:00,50101
HUB-DAP-900,Fertilizers,Bag (50kg),30356,39791,sold,774,21,Sale,96,96,24051,22b3e072,AGRO-DEALER-57,Gasabo,0,PO-INTL-10207,Bakhresa Group,3/3/2026 1:00,39463
HUB-URE-830,Fertilizers,Bag (50kg),8554,10886,sold,888,39,Sale,14,14,15635,7993a317,AGRO-DEALER-71,Musanze,0,PO-INTL-59285,Yalla Yalla Ltd,3/3/2026 12:00,11120
HUB-ROC-564,Pesticides,Bottle (1L/500ml),5519,7410,sold,1475,26,Sale,49,49,35531,b6f5704f,AGRO-DEALER-57,Musanze,0,PO-INTL-92445,Bakhresa Group,3/3/2026 22:00,7175
HUB-CYP-580,Pesticides,Bottle (1L/500ml),37293,49231,available,1012,15,Purchase,0,0,26336,7881a8d5,AGRO-DEALER-116,Nyagatare,0,PO-INTL-43993,Bakhresa Group,3/4/2026 7:00,48481
HUB-CLI-312,Seeds,Packet (2kg-5kg),7275,8488,sold,642,41,Sale,81,81,19471,f1d0e57a,AGRO-DEALER-190,Rubavu,0,PO-INTL-28220,Yalla Yalla Ltd,3/4/2026 17:00,9458
HUB-PIC-684,Equipment,Unit (Piece),19496,25547,sold,760,19,Sale,53,53,37503,9e70489c,AGRO-DEALER-33,Huye,0,PO-INTL-58603,Yalla Yalla Ltd,3/5/2026 0:00,25345
HUB-KNA-692,Equipment,Unit (Piece),38536,51798,sold,1072,14,Sale,34,34,31982,43d69439,AGRO-DEALER-18,Musanze,0,PO-INTL-47880,Bakhresa Group,3/5/2026 5:00,50097
HUB-NPK-971,Fertilizers,Bag (50kg),24006,30138,sold,1334,31,Sale,36,36,20272,8e529b04,AGRO-DEALER-89,Rubavu,0,PO-INTL-10969,ETG Rwanda,3/5/2026 6:00,31208
HUB-CYP-333,Pesticides,Bottle (1L/500ml),14472,17443,sold,1465,19,Sale,27,27,26309,2e3e465f,AGRO-DEALER-6,Nyagatare,0,PO-INTL-22911,ETG Rwanda,3/5/2026 12:00,18814
HUB-KNA-264,Equipment,Unit (Piece),30364,41553,sold,936,35,Sale,79,79,31903,57c10b46,AGRO-DEALER-144,Musanze,0,PO-INTL-49314,Bakhresa Group,3/5/2026 19:00,39473
HUB-CLI-741,Seeds,Packet (2kg-5kg),24541,33269,sold,543,40,Sale,87,87,19384,65b97e52,AGRO-DEALER-97,Nyagatare,0,PO-INTL-75327,Yalla Yalla Ltd,3/6/2026 5:00,31903
HUB-CYP-963,Pesticides,Bottle (1L/500ml),16280,21664,sold,1389,39,Sale,42,42,26267,8ccbd571,AGRO-DEALER-25,Huye,0,PO-INTL-96891,Yalla Yalla Ltd,3/6/2026 10:00,21164
HUB-CLI-792,Seeds,Packet (2kg-5kg),41299,48490,available,711,31,Purchase,0,0,20602,8b09d0c4,AGRO-DEALER-17,Gasabo,0,PO-INTL-13274,ETG Rwanda,3/6/2026 13:00,53689
HUB-NPK-248,Fertilizers,Bag (50kg),33449,44424,sold,1041,34,Sale,89,89,20183,6cc749af,AGRO-DEALER-123,Nyagatare,0,PO-INTL-13553,Yalla Yalla Ltd,3/6/2026 23:00,43484
HUB-ROC-850,Pesticides,Bottle (1L/500ml),25280,33959,sold,839,24,Sale,41,41,35490,e8beff67,AGRO-DEALER-52,Huye,0,PO-INTL-17782,ETG Rwanda,3/7/2026 2:00,32864
HUB-NPK-330,Fertilizers,Bag (50kg),7391,8532,available,601,38,Purchase,0,0,21860,10b351a7,AGRO-DEALER-59,Gasabo,0,PO-INTL-33511,Agrotech,3/7/2026 12:00,9608
HUB-KNA-555,Equipment,Unit (Piece),9485,11811,sold,758,33,Sale,40,40,31863,21978fa9,AGRO-DEALER-104,Rubavu,0,PO-INTL-58640,ETG Rwanda,3/7/2026 22:00,12330
HUB-CLI-135,Seeds,Packet (2kg-5kg),34380,46971,sold,566,10,Sale,87,87,20515,a30679a6,AGRO-DEALER-133,Gasabo,0,PO-INTL-74990,Agrotech,3/8/2026 5:00,44694
HUB-KNA-930,Equipment,Unit (Piece),41016,50317,sold,688,43,Sale,48,48,31815,5e13e84b,AGRO-DEALER-92,Gasabo,0,PO-INTL-83212,Agrotech,3/8/2026 7:00,53321
HUB-NPK-223,Fertilizers,Bag (50kg),28959,34609,sold,1193,29,Sale,23,23,21837,b430106b,AGRO-DEALER-120,Huye,0,PO-INTL-27619,Bakhresa Group,3/8/2026 12:00,37647
HUB-KNA-537,Equipment,Unit (Piece),5924,7803,available,1338,34,Purchase,0,0,33155,2f14007b,AGRO-DEALER-46,Huye,0,PO-INTL-25847,Bakhresa Group,3/8/2026 13:00,7701
HUB-KNA-834,Equipment,Unit (Piece),27988,35094,sold,905,15,Sale,26,26,33129,038ff76c,AGRO-DEALER-45,Gasabo,0,PO-INTL-86730,Bakhresa Group,3/8/2026 18:00,36384
HUB-KNA-487,Equipment,Unit (Piece),18979,24650,sold,1425,12,Sale,28,28,33101,93929b45,AGRO-DEALER-103,Nyagatare,0,PO-INTL-78524,ETG Rwanda,3/8/2026 21:00,24673
HUB-NPK-617,Fertilizers,Bag (50kg),29597,35746,sold,876,37,Sale,97,97,21740,9c22632d,AGRO-DEALER-163,Musanze,0,PO-INTL-87988,ETG Rwanda,3/9/2026 0:00,38476
HUB-DAP-715,Fertilizers,Bag (50kg),19017,26598,sold,1243,18,Sale,61,61,23990,26867894,AGRO-DEALER-47,Nyagatare,0,PO-INTL-93872,ETG Rwanda,3/9/2026 1:00,24722
HUB-KNA-422,Equipment,Unit (Piece),12904,17972,sold,1495,31,Sale,28,28,33073,4306f9ef,AGRO-DEALER-109,Rubavu,0,PO-INTL-98545,Agrotech,3/9/2026 8:00,16775
HUB-KNA-301,Equipment,Unit (Piece),42737,51989,sold,788,20,Sale,90,90,32983,af6320e8,AGRO-DEALER-62,Huye,0,PO-INTL-25327,ETG Rwanda,3/9/2026 19:00,55558
HUB-KNA-860,Equipment,Unit (Piece),21330,26295,sold,1489,10,Sale,69,69,32914,00fa16fc,AGRO-DEALER-169,Gasabo,0,PO-INTL-57042,ETG Rwanda,3/10/2026 0:00,27729
HUB-KNA-458,Equipment,Unit (Piece),22227,26198,sold,789,23,Sale,45,45,32869,9fb929e3,AGRO-DEALER-140,Rubavu,0,PO-INTL-88183,Agrotech,3/10/2026 4:00,28895
HUB-ROC-978,Pesticides,Bottle (1L/500ml),41795,52565,sold,1411,28,Sale,66,66,35424,a564360f,AGRO-DEALER-76,Musanze,0,PO-INTL-98348,Yalla Yalla Ltd,3/10/2026 14:00,54334
HUB-CLI-359,Seeds,Packet (2kg-5kg),18656,26074,sold,892,38,Sale,85,85,20430,8ed1e96b,AGRO-DEALER-88,Gasabo,0,PO-INTL-95968,Agrotech,3/10/2026 20:00,24253
HUB-KNA-561,Equipment,Unit (Piece),37359,51582,sold,1356,20,Sale,65,65,32804,c6aa6b1e,AGRO-DEALER-22,Huye,0,PO-INTL-81473,Agrotech,3/11/2026 2:00,48567
HUB-DIT-896,Pesticides,Bottle (1L/500ml),44932,53724,sold,560,38,Sale,43,43,26997,f3b7e777,AGRO-DEALER-85,Nyagatare,0,PO-INTL-84217,ETG Rwanda,3/11/2026 5:00,58412
HUB-PIC-262,Equipment,Unit (Piece),43300,60110,sold,817,33,Sale,79,79,37424,8f0411ce,AGRO-DEALER-20,Rubavu,0,PO-INTL-82868,Bakhresa Group,3/11/2026 12:00,56290
HUB-KNA-297,Equipment,Unit (Piece),36589,50507,sold,915,34,Sale,89,89,32715,a8da849b,AGRO-DEALER-139,Musanze,0,PO-INTL-95256,Bakhresa Group,3/11/2026 20:00,47566
HUB-PIC-261,Equipment,Unit (Piece),26246,36363,sold,541,35,Sale,31,31,37393,e39eda43,AGRO-DEALER-180,Musanze,0,PO-INTL-32066,Yalla Yalla Ltd,3/12/2026 4:00,34120
HUB-KNA-356,Equipment,Unit (Piece),5839,7408,available,1453,27,Purchase,0,0,34135,a0861f23,AGRO-DEALER-69,Rubavu,0,PO-INTL-82277,Agrotech,3/12/2026 12:00,7591
HUB-NPK-494,Fertilizers,Bag (50kg),41832,49219,sold,1127,34,Sale,18,18,21722,e39b3a82,AGRO-DEALER-96,Nyagatare,0,PO-INTL-30311,Bakhresa Group,3/12/2026 16:00,54382
HUB-ROC-602,Pesticides,Bottle (1L/500ml),27430,36062,sold,549,23,Sale,40,40,35384,c4903118,AGRO-DEALER-87,Gasabo,0,PO-INTL-67993,Bakhresa Group,3/12/2026 19:00,35659
HUB-HYB-891,Seeds,Packet (2kg-5kg),26103,30210,sold,1442,31,Sale,57,57,17884,018aba5e,AGRO-DEALER-84,Rubavu,0,PO-INTL-34002,Bakhresa Group,3/13/2026 5:00,33934
HUB-NPK-112,Fertilizers,Bag (50kg),29721,38455,sold,1230,23,Sale,96,96,21626,8be9215f,AGRO-DEALER-1,Musanze,0,PO-INTL-25569,Bakhresa Group,3/13/2026 15:00,38637
HUB-NPK-550,Fertilizers,Bag (50kg),7707,9573,available,1098,8,Purchase,0,0,23428,e409ecbc,AGRO-DEALER-154,Rubavu,0,PO-INTL-63219,Bakhresa Group,3/13/2026 19:00,10019
HUB-NPK-254,Fertilizers,Bag (50kg),23745,27768,sold,1318,16,Sale,94,94,23334,00e9a990,AGRO-DEALER-115,Gasabo,0,PO-INTL-29046,Agrotech,3/13/2026 23:00,30868
HUB-DAP-853,Fertilizers,Bag (50kg),26581,31784,sold,651,30,Sale,59,59,23931,3e604e61,AGRO-DEALER-147,Rubavu,0,PO-INTL-13608,Bakhresa Group,3/14/2026 6:00,34555
HUB-CYP-462,Pesticides,Bottle (1L/500ml),11806,13590,sold,610,25,Sale,42,42,26225,3a894a62,AGRO-DEALER-121,Nyagatare,0,PO-INTL-77082,Agrotech,3/14/2026 12:00,15348
HUB-CLI-111,Seeds,Packet (2kg-5kg),32864,45490,sold,1483,38,Sale,86,86,20344,6f88e0c3,AGRO-DEALER-21,Rubavu,0,PO-INTL-16066,ETG Rwanda,3/14/2026 16:00,42723
HUB-PIC-315,Equipment,Unit (Piece),15889,19631,available,689,20,Purchase,0,0,38979,2bf95fcd,AGRO-DEALER-75,Nyagatare,0,PO-INTL-35692,ETG Rwanda,3/14/2026 17:00,20656
HUB-KNA-766,Equipment,Unit (Piece),17428,24343,sold,582,31,Sale,20,20,34115,7e130421,AGRO-DEALER-186,Rubavu,0,PO-INTL-42740,Agrotech,3/14/2026 18:00,22656
HUB-CYP-863,Pesticides,Bottle (1L/500ml),38400,49715,sold,731,42,Sale,23,23,26202,2e469970,AGRO-DEALER-41,Musanze,0,PO-INTL-19144,Agrotech,3/15/2026 1:00,49920
HUB-KNA-164,Equipment,Unit (Piece),24313,33186,sold,971,30,Sale,67,67,34048,221a74ae,AGRO-DEALER-58,Huye,0,PO-INTL-70434,Bakhresa Group,3/15/2026 7:00,31607
HUB-URE-985,Fertilizers,Bag (50kg),31959,43538,sold,944,26,Sale,53,53,15582,2863a2ac,AGRO-DEALER-149,Musanze,0,PO-INTL-97581,Bakhresa Group,3/15/2026 17:00,41547
HUB-PIC-430,Equipment,Unit (Piece),10250,13498,available,1207,16,Purchase,0,0,40915,991b19e6,AGRO-DEALER-177,Musanze,0,PO-INTL-60338,Yalla Yalla Ltd,3/16/2026 1:00,13325
HUB-KNA-352,Equipment,Unit (Piece),33633,44876,sold,1289,7,Sale,10,10,34038,d1ae82b2,AGRO-DEALER-143,Huye,0,PO-INTL-98770,Yalla Yalla Ltd,3/16/2026 9:00,43723
HUB-DAP-724,Fertilizers,Bag (50kg),38838,50562,sold,1445,23,Sale,36,36,23895,c932d6af,AGRO-DEALER-117,Huye,0,PO-INTL-21870,Agrotech,3/16/2026 17:00,50489
HUB-URE-419,Fertilizers,Bag (50kg),21793,30029,sold,664,19,Sale,68,68,15514,03feb366,AGRO-DEALER-85,Huye,0,PO-INTL-67987,Agrotech,3/16/2026 21:00,28331
HUB-NPK-562,Fertilizers,Bag (50kg),24430,29948,sold,1120,42,Sale,38,38,23296,203b9e15,AGRO-DEALER-60,Musanze,0,PO-INTL-93731,ETG Rwanda,3/17/2026 2:00,31759
HUB-HYB-863,Seeds,Packet (2kg-5kg),12728,14738,available,1294,8,Purchase,0,0,19681,033cbf94,AGRO-DEALER-6,Nyagatare,0,PO-INTL-54293,Agrotech,3/17/2026 5:00,16546
HUB-URE-775,Fertilizers,Bag (50kg),43905,58868,sold,780,34,Sale,32,32,15482,0b2bf375,AGRO-DEALER-7,Musanze,0,PO-INTL-86028,Bakhresa Group,3/17/2026 13:00,57076
HUB-URE-427,Fertilizers,Bag (50kg),24804,31203,sold,1466,27,Sale,74,74,15408,a7be7068,AGRO-DEALER-41,Musanze,0,PO-INTL-94351,Bakhresa Group,3/17/2026 23:00,32245
HUB-KNA-300,Equipment,Unit (Piece),8799,10856,sold,1184,27,Sale,46,46,33992,28b244c9,AGRO-DEALER-29,Gasabo,0,PO-INTL-87271,Bakhresa Group,3/18/2026 5:00,11439
HUB-KNA-514,Equipment,Unit (Piece),5705,7196,available,1320,44,Purchase,0,0,35251,2e22964c,AGRO-DEALER-120,Gasabo,0,PO-INTL-64576,ETG Rwanda,3/18/2026 8:00,7416
HUB-DIT-679,Pesticides,Bottle (1L/500ml),31834,42433,available,596,24,Purchase,0,0,28214,213e8441,AGRO-DEALER-167,Huye,0,PO-INTL-47964,Bakhresa Group,3/18/2026 14:00,41384
HUB-DAP-863,Fertilizers,Bag (50kg),10654,12429,sold,569,28,Sale,15,15,23880,e18a97c8,AGRO-DEALER-73,Nyagatare,0,PO-INTL-29237,ETG Rwanda,3/18/2026 22:00,13850
HUB-CLI-740,Seeds,Packet (2kg-5kg),6519,7837,sold,592,27,Sale,89,89,20255,fb720cac,AGRO-DEALER-195,Huye,0,PO-INTL-11915,Bakhresa Group,3/19/2026 9:00,8475
HUB-ROC-474,Pesticides,Bottle (1L/500ml),14016,16960,sold,896,31,Sale,38,38,35346,c18d6db5,AGRO-DEALER-51,Huye,0,PO-INTL-30405,Agrotech,3/19/2026 19:00,18221
HUB-SOY-695,Seeds,Packet (2kg-5kg),31355,38840,sold,1476,41,Sale,85,85,17633,a1bde36e,AGRO-DEALER-76,Gasabo,0,PO-INTL-44558,Yalla Yalla Ltd,3/20/2026 5:00,40762
HUB-KNA-607,Equipment,Unit (Piece),27933,36932,sold,1352,13,Sale,79,79,35172,11abf2f6,AGRO-DEALER-102,Nyagatare,0,PO-INTL-12482,Bakhresa Group,3/20/2026 7:00,36313
HUB-PIC-264,Equipment,Unit (Piece),20995,25243,sold,1488,34,Sale,38,38,40877,4f7830e1,AGRO-DEALER-64,Huye,0,PO-INTL-49579,Agrotech,3/20/2026 12:00,27294
HUB-DAP-170,Fertilizers,Bag (50kg),11655,13834,sold,896,37,Sale,82,82,23798,3df53045,AGRO-DEALER-182,Musanze,0,PO-INTL-37552,Yalla Yalla Ltd,3/20/2026 16:00,15152
HUB-DIT-423,Pesticides,Bottle (1L/500ml),18388,21443,sold,666,15,Sale,68,68,28146,cbd60ce2,AGRO-DEALER-81,Nyagatare,0,PO-INTL-58001,Agrotech,3/20/2026 19:00,23904
HUB-DIT-298,Pesticides,Bottle (1L/500ml),10789,13234,sold,976,32,Sale,78,78,28068,269c86e8,AGRO-DEALER-33,Gasabo,0,PO-INTL-50542,ETG Rwanda,3/21/2026 1:00,14026
HUB-URE-434,Fertilizers,Bag (50kg),27450,32431,available,1081,27,Purchase,0,0,16485,11fe3f1e,AGRO-DEALER-5,Nyagatare,0,PO-INTL-83450,Agrotech,3/21/2026 12:00,35685
HUB-PIC-356,Equipment,Unit (Piece),32664,39559,sold,761,16,Sale,19,19,40858,60ac4a8d,AGRO-DEALER-181,Nyagatare,0,PO-INTL-47669,ETG Rwanda,3/21/2026 21:00,42463
HUB-ROC-824,Pesticides,Bottle (1L/500ml),43971,59676,sold,1324,11,Sale,26,26,35320,10922fba,AGRO-DEALER-95,Rubavu,0,PO-INTL-76551,Yalla Yalla Ltd,3/22/2026 0:00,57162
HUB-SOY-151,Seeds,Packet (2kg-5kg),43304,51400,sold,742,28,Sale,43,43,17590,aa4357d4,AGRO-DEALER-6,Musanze,0,PO-INTL-83836,Agrotech,3/22/2026 1:00,56295
HUB-URE-622,Fertilizers,Bag (50kg),40533,51829,sold,1320,23,Sale,80,80,16405,1266ccdc,AGRO-DEALER-50,Huye,0,PO-INTL-29579,Bakhresa Group,3/22/2026 11:00,52693
HUB-PIC-582,Equipment,Unit (Piece),31007,41539,sold,1368,44,Sale,38,38,40820,0dcc1851,AGRO-DEALER-110,Huye,0,PO-INTL-25212,ETG Rwanda,3/22/2026 15:00,40309
HUB-NPK-476,Fertilizers,Bag (50kg),17285,22462,sold,812,26,Sale,45,45,23251,2c732084,AGRO-DEALER-117,Huye,0,PO-INTL-64626,ETG Rwanda,3/22/2026 23:00,22470
HUB-HYB-144,Seeds,Packet (2kg-5kg),44988,55087,available,715,8,Adjustment,0,0,19678,ea2ee86e,AGRO-DEALER-88,Gasabo,0,PO-INTL-11946,Bakhresa Group,3/23/2026 10:00,58484
HUB-NPK-182,Fertilizers,Bag (50kg),36893,48634,sold,672,32,Sale,49,49,23202,6f0cdecc,AGRO-DEALER-173,Musanze,0,PO-INTL-95061,Agrotech,3/23/2026 19:00,47961
HUB-SOY-976,Seeds,Packet (2kg-5kg),10123,11672,sold,1331,15,Sale,26,26,17564,2f4b4c6d,AGRO-DEALER-57,Rubavu,0,PO-INTL-46516,Yalla Yalla Ltd,3/24/2026 4:00,13160
HUB-ROC-338,Pesticides,Bottle (1L/500ml),11140,12975,sold,1357,9,Sale,51,51,35269,e7d459b3,AGRO-DEALER-111,Musanze,0,PO-INTL-73872,Agrotech,3/24/2026 14:00,14482
HUB-ROC-967,Pesticides,Bottle (1L/500ml),7336,8836,available,1184,36,Adjustment,0,0,35267,1c170593,AGRO-DEALER-179,Rubavu,0,PO-INTL-77958,Agrotech,3/24/2026 21:00,9537
HUB-CLI-566,Seeds,Packet (2kg-5kg),43266,52178,sold,1379,28,Sale,37,37,20218,63fd7432,AGRO-DEALER-129,Huye,0,PO-INTL-59577,Yalla Yalla Ltd,3/24/2026 22:00,56246
HUB-CLI-496,Seeds,Packet (2kg-5kg),11543,13458,available,1379,41,Purchase,0,0,21645,3a544ed4,AGRO-DEALER-171,Huye,0,PO-INTL-12170,Bakhresa Group,3/25/2026 1:00,15006
HUB-DIT-644,Pesticides,Bottle (1L/500ml),8345,11275,sold,785,7,Sale,26,26,28042,2a37f808,AGRO-DEALER-5,Huye,0,PO-INTL-51119,Yalla Yalla Ltd,3/25/2026 5:00,10848
HUB-NPK-568,Fertilizers,Bag (50kg),8407,10924,sold,717,35,Sale,28,28,23174,91001184,AGRO-DEALER-180,Huye,0,PO-INTL-72740,Yalla Yalla Ltd,3/25/2026 15:00,10929
HUB-KNA-228,Equipment,Unit (Piece),5050,6774,sold,1391,35,Sale,89,89,35083,5be78057,AGRO-DEALER-59,Gasabo,0,PO-INTL-34541,Yalla Yalla Ltd,3/26/2026 2:00,6565
HUB-KNA-191,Equipment,Unit (Piece),17957,24693,sold,768,27,Sale,54,54,35029,53d15657,AGRO-DEALER-34,Huye,0,PO-INTL-38355,ETG Rwanda,3/26/2026 11:00,23344
HUB-DIT-149,Pesticides,Bottle (1L/500ml),39845,47666,sold,1469,17,Sale,28,28,28014,a662f4db,AGRO-DEALER-186,Huye,0,PO-INTL-71971,Bakhresa Group,3/26/2026 19:00,51798
HUB-KNA-389,Equipment,Unit (Piece),15600,19171,available,572,31,Purchase,0,0,35532,e5100ae1,AGRO-DEALER-137,Musanze,0,PO-INTL-45583,Agrotech,3/27/2026 3:00,20280
HUB-URE-835,Fertilizers,Bag (50kg),22334,30739,sold,846,17,Sale,47,47,16358,fb5c1284,AGRO-DEALER-52,Gasabo,0,PO-INTL-56435,Agrotech,3/27/2026 12:00,29034
HUB-CYP-136,Pesticides,Bottle (1L/500ml),31362,42292,sold,1440,24,Sale,38,38,26164,f243129d,AGRO-DEALER-45,Huye,0,PO-INTL-37188,ETG Rwanda,3/27/2026 23:00,40771
HUB-KNA-962,Equipment,Unit (Piece),30879,39501,available,570,34,Purchase,0,0,36385,55b72a6c,AGRO-DEALER-67,Rubavu,0,PO-INTL-43379,ETG Rwanda,3/28/2026 3:00,40143
HUB-ROC-400,Pesticides,Bottle (1L/500ml),35794,46069,sold,1448,42,Sale,22,22,35245,ece46f42,AGRO-DEALER-17,Musanze,0,PO-INTL-35642,Bakhresa Group,3/28/2026 10:00,46532
HUB-KNA-324,Equipment,Unit (Piece),44974,56620,sold,1236,36,Sale,54,54,36331,1e08a666,AGRO-DEALER-118,Huye,0,PO-INTL-35939,ETG Rwanda,3/28/2026 21:00,58466
HUB-DAP-397,Fertilizers,Bag (50kg),14154,16953,sold,969,21,Sale,23,23,23775,d0e31202,AGRO-DEALER-193,Nyagatare,0,PO-INTL-26756,Bakhresa Group,3/29/2026 0:00,18400
HUB-PIC-995,Equipment,Unit (Piece),11414,15678,sold,1322,24,Sale,23,23,40797,44bf62f9,AGRO-DEALER-98,Huye,0,PO-INTL-46656,Yalla Yalla Ltd,3/29/2026 6:00,14838
HUB-PIC-109,Equipment,Unit (Piece),23535,29640,available,502,9,Purchase,0,0,41847,b17a5aca,AGRO-DEALER-46,Nyagatare,0,PO-INTL-37328,ETG Rwanda,3/29/2026 11:00,30596
HUB-DIT-140,Pesticides,Bottle (1L/500ml),43282,52418,available,1315,26,Purchase,0,0,29425,4e97003d,AGRO-DEALER-91,Rubavu,0,PO-INTL-66195,Bakhresa Group,3/29/2026 13:00,56267
HUB-URE-703,Fertilizers,Bag (50kg),25989,35520,sold,1192,28,Sale,56,56,16302,94c44c4f,AGRO-DEALER-153,Gasabo,0,PO-INTL-37394,ETG Rwanda,3/29/2026 20:00,33786
HUB-DAP-647,Fertilizers,Bag (50kg),31249,42566,sold,1449,27,Sale,61,61,23714,4c251ab3,AGRO-DEALER-187,Musanze,0,PO-INTL-85827,Bakhresa Group,3/30/2026 5:00,40624
HUB-CYP-898,Pesticides,Bottle (1L/500ml),11304,13668,sold,831,9,Sale,80,80,26084,995d6b37,AGRO-DEALER-8,Gasabo,0,PO-INTL-40396,Bakhresa Group,3/30/2026 10:00,14695
HUB-SOY-338,Seeds,Packet (2kg-5kg),18363,23628,sold,1123,23,Sale,13,13,17551,1d53c317,AGRO-DEALER-69,Gasabo,0,PO-INTL-12870,Agrotech,3/30/2026 17:00,23872
HUB-CYP-446,Pesticides,Bottle (1L/500ml),26228,36214,sold,1117,42,Sale,38,38,26046,d08de0ec,AGRO-DEALER-86,Musanze,0,PO-INTL-44030,Bakhresa Group,3/30/2026 18:00,34096
